zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
1011,42.29653,-72.95969,Chester,MA,Massachusetts,TRUE,,1448,16.7,25013,Hampden,"{'25013':86.35,'25015':13.65}",Hampden|Hampshire,25013|25015,FALSE,FALSE,America/New_York
1012,42.38698,-72.84632,Chesterfield,MA,Massachusetts,TRUE,,560,19.5,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1013,42.1595,-72.60824,Chicopee,MA,Massachusetts,TRUE,,23065,1589.6,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1020,42.17637,-72.56537,Chicopee,MA,Massachusetts,TRUE,,30097,914.6,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1022,42.19731,-72.54267,Chicopee,MA,Massachusetts,TRUE,,2499,198.3,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1026,42.4633,-72.92024,Cummington,MA,Massachusetts,TRUE,,954,15.2,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1027,42.29508,-72.74309,Easthampton,MA,Massachusetts,TRUE,,17848,168.4,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1028,42.05968,-72.49908,East Longmeadow,MA,Massachusetts,TRUE,,16200,469.2,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1029,42.19632,-73.04836,East Otis,MA,Massachusetts,TRUE,,651,19.2,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1030,42.06886,-72.67999,Feeding Hills,MA,Massachusetts,TRUE,,11123,381.2,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1031,42.32933,-72.19822,Gilbertville,MA,Massachusetts,TRUE,,1197,62.2,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1032,42.45029,-72.81301,Goshen,MA,Massachusetts,TRUE,,533,18.7,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1033,42.26081,-72.50363,Granby,MA,Massachusetts,TRUE,,6333,86.4,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1034,42.08485,-72.95765,Granville,MA,Massachusetts,TRUE,,2179,10.9,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1035,42.35564,-72.56921,Hadley,MA,Massachusetts,TRUE,,5310,87.8,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1036,42.06369,-72.4159,Hampden,MA,Massachusetts,TRUE,,5191,101.3,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1037,42.37011,-72.19772,Hardwick,MA,Massachusetts,TRUE,,798,22.9,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1038,42.3855,-72.60699,Hatfield,MA,Massachusetts,TRUE,,2867,98.4,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1039,42.40629,-72.69362,Haydenville,MA,Massachusetts,TRUE,,1042,39,25015,Hampshire,"{'25011':15.12,'25015':84.88}",Hampshire|Franklin,25015|25011,FALSE,FALSE,America/New_York
1040,42.21256,-72.64107,Holyoke,MA,Massachusetts,TRUE,,40376,727.5,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1050,42.28784,-72.86986,Huntington,MA,Massachusetts,TRUE,,2422,25.5,25015,Hampshire,"{'25013':13.83,'25015':86.17}",Hampshire|Hampden,25015|25013,FALSE,FALSE,America/New_York
1053,42.35348,-72.71161,Leeds,MA,Massachusetts,TRUE,,1702,126.8,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1054,42.47363,-72.48746,Leverett,MA,Massachusetts,TRUE,,1983,31.4,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1056,42.19212,-72.45804,Ludlow,MA,Massachusetts,TRUE,,21336,299.6,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1057,42.09164,-72.32431,Monson,MA,Massachusetts,TRUE,,8745,73.3,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1060,42.32228,-72.63129,Northampton,MA,Massachusetts,TRUE,,15779,540.2,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1062,42.3219,-72.69279,Florence,MA,Massachusetts,TRUE,,10495,237.2,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1063,42.3191,-72.63896,Northampton,MA,Massachusetts,TRUE,,592,4278.5,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1066,42.40763,-72.65481,North Hatfield,MA,Massachusetts,TRUE,,9,34.7,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1068,42.35002,-72.04606,Oakham,MA,Massachusetts,TRUE,,1840,35.3,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1069,42.18807,-72.30555,Palmer,MA,Massachusetts,TRUE,,8698,116.4,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1070,42.51853,-72.92391,Plainfield,MA,Massachusetts,TRUE,,604,11.8,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1071,42.16035,-72.86,Russell,MA,Massachusetts,TRUE,,1270,39.6,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1072,42.45737,-72.41841,Shutesbury,MA,Massachusetts,TRUE,,1536,28.4,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1073,42.23083,-72.73857,Southampton,MA,Massachusetts,TRUE,,6140,79.4,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1074,42.38661,-72.09427,South Barre,MA,Massachusetts,TRUE,,548,1448.3,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1075,42.25674,-72.57923,South Hadley,MA,Massachusetts,TRUE,,17763,382,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1077,42.05437,-72.77851,Southwick,MA,Massachusetts,TRUE,,9727,119,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1079,42.19437,-72.33014,Thorndike,MA,Massachusetts,TRUE,,658,237.5,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1080,42.18206,-72.36564,Three Rivers,MA,Massachusetts,TRUE,,2802,521.9,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1081,42.06234,-72.23094,Wales,MA,Massachusetts,TRUE,,1941,45.2,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1082,42.2948,-72.27776,Ware,MA,Massachusetts,TRUE,,10586,86.4,25015,Hampshire,"{'25015':95.64,'25027':4.36}",Hampshire|Worcester,25015|25027,FALSE,FALSE,America/New_York
1083,42.20382,-72.19496,Warren,MA,Massachusetts,TRUE,,2986,70.8,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1084,42.39038,-72.88089,West Chesterfield,MA,Massachusetts,TRUE,,174,7.4,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1085,42.15371,-72.76958,Westfield,MA,Massachusetts,TRUE,,41942,265.9,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1086,42.1304,-72.79397,Westfield,MA,Massachusetts,TRUE,,372,7144.9,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1088,42.3901,-72.6478,West Hatfield,MA,Massachusetts,TRUE,,416,49.8,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1089,42.12534,-72.65027,West Springfield,MA,Massachusetts,TRUE,,28666,655.3,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1092,42.19972,-72.23727,West Warren,MA,Massachusetts,TRUE,,1425,80.2,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1093,42.43439,-72.65304,Whately,MA,Massachusetts,TRUE,,283,24.9,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1094,42.35945,-72.13847,Wheelwright,MA,Massachusetts,TRUE,,282,118.7,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1095,42.12763,-72.42994,Wilbraham,MA,Massachusetts,TRUE,,14690,245.8,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1096,42.4042,-72.76817,Williamsburg,MA,Massachusetts,TRUE,,2695,27,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1097,42.17603,-72.8313,Woronoco,MA,Massachusetts,TRUE,,59,22.9,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1098,42.3946,-72.94242,Worthington,MA,Massachusetts,TRUE,,1196,13.6,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1103,42.104,-72.59204,Springfield,MA,Massachusetts,TRUE,,2389,2080,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1104,42.13403,-72.56681,Springfield,MA,Massachusetts,TRUE,,23876,1692.5,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1105,42.09916,-72.57898,Springfield,MA,Massachusetts,TRUE,,11957,3836.5,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1106,42.04791,-72.57176,Longmeadow,MA,Massachusetts,TRUE,,16022,667.1,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1107,42.12129,-72.6055,Springfield,MA,Massachusetts,TRUE,,11582,2974.5,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1108,42.08055,-72.55983,Springfield,MA,Massachusetts,TRUE,,27850,2766.1,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1109,42.11837,-72.54875,Springfield,MA,Massachusetts,TRUE,,29903,2145.9,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1118,42.09476,-72.52534,Springfield,MA,Massachusetts,TRUE,,14980,1511,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1119,42.12455,-72.51122,Springfield,MA,Massachusetts,TRUE,,13626,1539.2,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1128,42.09488,-72.48814,Springfield,MA,Massachusetts,TRUE,,2672,911.2,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1129,42.12099,-72.48774,Springfield,MA,Massachusetts,TRUE,,6762,790.8,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1151,42.15294,-72.50877,Indian Orchard,MA,Massachusetts,TRUE,,8807,1417.7,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1199,42.12065,-72.6045,Springfield,MA,Massachusetts,TRUE,,0,0,25013,Hampden,{'25013':0},Hampden,25013,FALSE,FALSE,America/New_York
1201,42.44993,-73.27644,Pittsfield,MA,Massachusetts,TRUE,,44607,339.2,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1220,42.62372,-73.11718,Adams,MA,Massachusetts,TRUE,,8209,135.1,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1222,42.05898,-73.32078,Ashley Falls,MA,Massachusetts,TRUE,,810,96.8,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1223,42.31176,-73.0994,Becket,MA,Massachusetts,TRUE,,2402,12.8,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1224,42.50662,-73.19746,Berkshire,MA,Massachusetts,TRUE,,210,252.6,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1225,42.56267,-73.15484,Cheshire,MA,Massachusetts,TRUE,,3135,47.9,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1226,42.48168,-73.13992,Dalton,MA,Massachusetts,TRUE,,6782,101.7,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1229,42.27799,-73.33204,Glendale,MA,Massachusetts,TRUE,,70,50,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1230,42.18476,-73.34368,Great Barrington,MA,Massachusetts,TRUE,,8542,35.6,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1235,42.42975,-73.07241,Hinsdale,MA,Massachusetts,TRUE,,2640,23.4,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1236,42.26658,-73.3767,Housatonic,MA,Massachusetts,TRUE,,1140,121.3,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1237,42.54971,-73.26265,Lanesborough,MA,Massachusetts,TRUE,,2580,15.6,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1238,42.29522,-73.22879,Lee,MA,Massachusetts,TRUE,,5903,67,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1240,42.37208,-73.27646,Lenox,MA,Massachusetts,TRUE,,4441,81.9,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1242,42.33328,-73.24921,Lenox Dale,MA,Massachusetts,TRUE,,471,369.1,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1243,42.35146,-73.02322,Middlefield,MA,Massachusetts,TRUE,,257,6.9,25015,Hampshire,{'25015':100},Hampshire,25015,FALSE,FALSE,America/New_York
1244,42.11608,-73.26271,Mill River,MA,Massachusetts,TRUE,,74,23.8,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1245,42.18818,-73.21891,Monterey,MA,Massachusetts,TRUE,,809,13.6,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1247,42.69546,-73.07996,North Adams,MA,Massachusetts,TRUE,,15573,118.2,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1253,42.21187,-73.11616,Otis,MA,Massachusetts,TRUE,,672,15.4,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1254,42.37982,-73.36545,Richmond,MA,Massachusetts,TRUE,,1014,25.7,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1255,42.10834,-73.1229,Sandisfield,MA,Massachusetts,TRUE,,972,6.8,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1256,42.59627,-73.01957,Savoy,MA,Massachusetts,TRUE,,719,7.5,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1257,42.09701,-73.36886,Sheffield,MA,Massachusetts,TRUE,,2003,22.6,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1258,42.10257,-73.46175,South Egremont,MA,Massachusetts,TRUE,,489,5.6,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1259,42.07553,-73.23564,Southfield,MA,Massachusetts,TRUE,,528,9.7,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1260,42.29587,-73.34517,South Lee,MA,Massachusetts,TRUE,,481,36.9,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1262,42.29354,-73.31771,Stockbridge,MA,Massachusetts,TRUE,,1066,39.7,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1264,42.23409,-73.19903,Tyringham,MA,Massachusetts,TRUE,,196,4.7,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1266,42.30802,-73.38405,West Stockbridge,MA,Massachusetts,TRUE,,1369,21.7,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1267,42.67197,-73.23904,Williamstown,MA,Massachusetts,TRUE,,7955,56.6,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1270,42.51492,-73.04125,Windsor,MA,Massachusetts,TRUE,,770,9.4,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1301,42.62406,-72.60401,Greenfield,MA,Massachusetts,TRUE,,17713,268.1,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1330,42.51377,-72.81395,Ashfield,MA,Massachusetts,TRUE,,1367,17.5,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1331,42.56728,-72.18293,Athol,MA,Massachusetts,TRUE,,13383,96.2,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1337,42.69503,-72.57711,Bernardston,MA,Massachusetts,TRUE,,2498,26.9,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1338,42.57358,-72.82134,Buckland,MA,Massachusetts,TRUE,,127,20.9,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1339,42.60801,-72.89006,Charlemont,MA,Massachusetts,TRUE,,1428,10.1,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1340,42.68319,-72.71797,Colrain,MA,Massachusetts,TRUE,,1808,15,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1341,42.50447,-72.70514,Conway,MA,Massachusetts,TRUE,,1836,19.8,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1342,42.54451,-72.60591,Deerfield,MA,Massachusetts,TRUE,,1439,32.3,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1343,42.65444,-72.9811,Drury,MA,Massachusetts,TRUE,,45,5.9,25003,Berkshire,{'25003':100},Berkshire,25003,FALSE,FALSE,America/New_York
1344,42.60777,-72.42882,Erving,MA,Massachusetts,TRUE,,1459,42.5,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1346,42.68892,-72.817,Heath,MA,Massachusetts,TRUE,,427,9.6,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1347,42.56137,-72.51694,Lake Pleasant,MA,Massachusetts,TRUE,,175,110.7,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1349,42.57271,-72.48329,Millers Falls,MA,Massachusetts,TRUE,,1292,54.8,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1350,42.72265,-72.98244,Monroe Bridge,MA,Massachusetts,TRUE,,91,4.4,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1351,42.54282,-72.51905,Montague,MA,Massachusetts,TRUE,,2099,41.9,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1354,42.63366,-72.51108,Gill,MA,Massachusetts,TRUE,,1608,42.1,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1355,42.45289,-72.33044,New Salem,MA,Massachusetts,TRUE,,949,7.2,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1360,42.67575,-72.44594,Northfield,MA,Massachusetts,TRUE,,2997,34.2,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1364,42.61292,-72.29241,Orange,MA,Massachusetts,TRUE,,7785,78.4,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1366,42.48054,-72.18777,Petersham,MA,Massachusetts,TRUE,,1269,12.2,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1367,42.6958,-72.91185,Rowe,MA,Massachusetts,TRUE,,595,7.6,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1368,42.68082,-72.18602,Royalston,MA,Massachusetts,TRUE,,1170,11.6,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1370,42.59655,-72.72864,Shelburne Falls,MA,Massachusetts,TRUE,,4041,31.6,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1373,42.47292,-72.61562,South Deerfield,MA,Massachusetts,TRUE,,4634,73.5,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1375,42.46511,-72.55461,Sunderland,MA,Massachusetts,TRUE,,3659,100,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1376,42.59533,-72.55579,Turners Falls,MA,Massachusetts,TRUE,,5123,735.1,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1378,42.6748,-72.34581,Warwick,MA,Massachusetts,TRUE,,773,8.8,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1379,42.55285,-72.40252,Wendell,MA,Massachusetts,TRUE,,830,10.4,25011,Franklin,{'25011':100},Franklin,25011,FALSE,FALSE,America/New_York
1420,42.58578,-71.81662,Fitchburg,MA,Massachusetts,TRUE,,40737,513.7,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1430,42.66019,-71.92369,Ashburnham,MA,Massachusetts,TRUE,,6253,63.6,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1431,42.67652,-71.82323,Ashby,MA,Massachusetts,TRUE,,3215,50.2,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1432,42.56467,-71.57139,Ayer,MA,Massachusetts,TRUE,,7762,323.1,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1434,42.53854,-71.6115,Devens,MA,Massachusetts,TRUE,,1875,131.3,25027,Worcester,"{'25017':18.83,'25027':81.17}",Worcester|Middlesex,25027|25017,FALSE,FALSE,America/New_York
1436,42.60547,-72.08848,Baldwinville,MA,Massachusetts,TRUE,,3392,134.3,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1438,42.5618,-72.0317,East Templeton,MA,Massachusetts,TRUE,,711,398.2,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1440,42.58738,-71.98648,Gardner,MA,Massachusetts,TRUE,,20555,326.9,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1450,42.61368,-71.56142,Groton,MA,Massachusetts,TRUE,,11301,125.4,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1451,42.50124,-71.57378,Harvard,MA,Massachusetts,TRUE,,4625,95.8,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1452,42.48379,-72.00514,Hubbardston,MA,Massachusetts,TRUE,,4642,41.2,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1453,42.51863,-71.76138,Leominster,MA,Massachusetts,TRUE,,41579,554.3,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1460,42.53501,-71.4891,Littleton,MA,Massachusetts,TRUE,,9935,208.6,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1462,42.58968,-71.7199,Lunenburg,MA,Massachusetts,TRUE,,11271,147.4,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1463,42.67127,-71.60426,Pepperell,MA,Massachusetts,TRUE,,12083,196.6,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1464,42.57331,-71.64837,Shirley,MA,Massachusetts,TRUE,,7598,185.9,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1467,42.48772,-71.61729,Still River,MA,Massachusetts,TRUE,,363,64.6,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1468,42.55208,-72.06894,Templeton,MA,Massachusetts,TRUE,,4024,72.5,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1469,42.66673,-71.69396,Townsend,MA,Massachusetts,TRUE,,7632,115.3,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1473,42.55122,-71.90266,Westminster,MA,Massachusetts,TRUE,,7665,79.3,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1474,42.66784,-71.75221,West Townsend,MA,Massachusetts,TRUE,,1823,82.6,25017,Middlesex,{'25017':100},Middlesex,25017,FALSE,FALSE,America/New_York
1475,42.66667,-72.04899,Winchendon,MA,Massachusetts,TRUE,,10798,92.5,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1501,42.1972,-71.84534,Auburn,MA,Massachusetts,TRUE,,16549,401.4,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1503,42.38378,-71.63551,Berlin,MA,Massachusetts,TRUE,,3144,85.3,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1504,42.0399,-71.53122,Blackstone,MA,Massachusetts,TRUE,,9246,313.7,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1505,42.35633,-71.72123,Boylston,MA,Massachusetts,TRUE,,4581,104.7,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1506,42.19365,-72.10441,Brookfield,MA,Massachusetts,TRUE,,3431,84.3,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1507,42.13509,-71.96803,Charlton,MA,Massachusetts,TRUE,,13482,118.8,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1510,42.4119,-71.68882,Clinton,MA,Massachusetts,TRUE,,13899,929.2,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1515,42.20328,-72.0467,East Brookfield,MA,Massachusetts,TRUE,,2159,85.4,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1516,42.05284,-71.75092,Douglas,MA,Massachusetts,TRUE,,8794,89.3,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1518,42.12349,-72.11861,Fiskdale,MA,Massachusetts,TRUE,,3919,129.3,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1519,42.2011,-71.68019,Grafton,MA,Massachusetts,TRUE,,6741,233.3,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1520,42.33536,-71.85284,Holden,MA,Massachusetts,TRUE,,15645,298.9,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1521,42.06012,-72.16592,Holland,MA,Massachusetts,TRUE,,2539,78,25013,Hampden,{'25013':100},Hampden,25013,FALSE,FALSE,America/New_York
1522,42.38137,-71.86913,Jefferson,MA,Massachusetts,TRUE,,3176,78,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1523,42.47971,-71.67844,Lancaster,MA,Massachusetts,TRUE,,7749,116.2,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1524,42.24923,-71.91983,Leicester,MA,Massachusetts,TRUE,,6902,161.8,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
1525,42.10683,-71.63236,Linwood,MA,Massachusetts,TRUE,,400,249.5,25027,Worcester,{'25027':100},Worcester,25027,FALSE,FALSE,America/New_York
